protein,PAM50 mRNA
NP_067067,0.25144889619772326
NP_001127703,0.488836694089388
NP_112179,0.2502464532717589
NP_005717,0.25286307386183904
NP_079139,0.37571421207379535
NP_525129,0.3037843289821646
NP_001238978,0.23615598910005484
NP_006362,0.2845579544601454
NP_671717,0.33122401739528046
NP_055439,0.35416521285177316
NP_004986,0.3832781965787077
NP_001032417,0.36153404782997745
NP_009035,0.2769288123069813
NP_073591,0.4482361875213825
NP_071933,0.2053604049502051
NP_002200,0.20721840980398784
NP_002948,0.3589049080590241
NP_008848,0.21208135194849398
NP_001668,0.3243012460063554
NP_996895,0.322157719253253
NP_006794,0.37328143365428423
NP_003646,0.252672118559297
NP_006296,0.2831519421042707
NP_006004,0.2943249509988347
NP_001243506,0.3159198786169145
NP_009126,0.38107539723779765
NP_001003,0.23367021237807292
NP_060337,0.3464257915197597
NP_001746,0.3868960545028712
NP_074036,0.3624165175101934
NP_001028693,0.20825908990290232
NP_000467,0.23665369424524416
NP_079431,0.3409151493251804
NP_005779,0.34273565737444706
NP_001138639,0.33959935940587554
NP_002506,0.2283112005285007
NP_002507,0.22510510077162613
NP_000961,0.24867640179820627
NP_003969,0.22903355513505413
NP_003680,0.3065284096376742
NP_036199,0.43032849574468907
NP_037524,0.213163085330357
NP_004314,0.23269305621404052
NP_065080,0.403387818093867
NP_001028733,0.25573953242390723
NP_060726,0.2929150067900528
NP_078870,0.3307988673499351
NP_001171564,0.21815433362190134
NP_005495,0.20267339931730505
NP_001171565,0.22795908684110766
NP_001869,0.4343700651880011
NP_001892,0.21817244973357894
NP_005894,0.26377947385897405
NP_005893,0.25652563677921486
NP_001120689,0.211911766871396
NP_057039,0.27960506046875166
NP_006451,0.4286920348904197
NP_059142,0.2879162004029768
NP_055512,0.3807789527451992
NP_006346,0.21136140887698776
NP_000124,0.3474500490731316
NP_071447,0.4596644026138102
NP_055323,0.22763715887671987
NP_001165774,0.24394994458736224
NP_116233,0.24270016522346724
NP_057392,0.28956526285837325
NP_060018,0.23265988272969165
NP_079223,0.3583144072948947
NP_777565,0.44669338811206205
NP_008975,0.278673738438476
NP_057313,0.4363007591926728
NP_060791,0.23034914884974728
NP_002819,0.22713622434969175
NP_110390,0.43725480701640307
NP_055467,0.3010552167704117
NP_005824,0.32463900340312707
NP_037459,0.22822230486186149
NP_037389,0.295227803323582
NP_000627,0.22684936934741323
NP_002196,0.21286605036129513
NP_001130002,0.2940561258381594
NP_006207,0.29241583798574805
NP_008938,0.3125507248578483
NP_009077,0.24128941821665248
NP_061943,0.27661751243281363
NP_653310,0.34445656652524287
NP_932174,0.3899412654751081
NP_004080,0.24855737572784853
NP_001015881,0.23125549545263144
NP_001006934,0.43774908205789204
NP_001012997,0.4152545918500402
NP_001494,0.2689369443175532
NP_859066,0.20971915740919106
NP_001002030,0.29532422811330916
NP_001265432,0.21556632262981246
NP_057439,0.30584369275128537
NP_001138304,0.4985891253399001
NP_060158,0.426654671483194
NP_001230575,0.399735717128617
NP_076956,0.2320172285314525
NP_001180237,0.3002800849305254
NP_065715,0.3082853482603326
NP_006419,0.28981987064329645
NP_001978,0.28819567211891045
NP_005616,0.3264115408269981
NP_001007070,0.31455480648309825
NP_060563,0.3873530343946481
NP_076952,0.21806899337926228
NP_057370,0.33529572570606947
NP_067636,0.21355095039366617
NP_690866,0.22716780896134656
NP_000098,0.23482808028777058
NP_942600,0.29690950729736765
NP_060286,0.28832725111984986
NP_004172,0.4078383455192465
NP_001837,0.4040826454043566
NP_112485,0.31085552249503395
NP_899646,0.3641567985294715
NP_004119,0.21986317359912003
NP_620150,0.2026359832599019
NP_659453,0.27714382697613227
NP_001180500,0.25476869414285247
NP_001312,0.2092919085451045
NP_002475,0.26043937770725045
NP_003600,0.3203423892527636
NP_001184252,0.35774722030767064
NP_075050,0.28116240620952676
NP_542199,0.23814185808536786
XP_003846661,0.24577734043256222
NP_004872,0.27240547376927643
NP_115737,0.309251013269824
NP_001092315,0.4083609312247867
NP_001035173,0.3975179843535858
NP_001258762,0.24070546937328322
NP_001001974,0.399538323996523
NP_777571,0.3561386649854069
NP_004888,0.21376989935819943
NP_055488,0.26323893253582886
NP_001070667,0.46842431023880227
NP_004773,0.23016603779315659
NP_003266,0.3604058249905308
NP_060376,0.35423520081906695
NP_005993,0.2445560751311774
NP_001135442,0.2289646201037479
NP_060826,0.24853688830849646
NP_079150,0.2112965578120588
NP_612441,0.3164843280271039
NP_004881,0.2566569551667282
NP_001028675,0.3205864498578932
NP_071446,0.295484222927189
NP_078782,0.2095588731068849
NP_002564,0.4027537474759159
NP_005031,0.2285787552555719
NP_079217,0.24970187071010802
NP_001035517,0.40538297808965346
NP_005317,0.41743327214197373
NP_060176,0.39959741908315655
NP_061153,0.2111018127465583
NP_003965,0.22195746904166913
NP_036443,0.29540704165040466
NP_054892,0.23297910637421496
NP_006860,0.23694760150974103
NP_000876,0.21293460073341586
NP_004868,0.2282071088642619
NP_006862,0.2311005591254448
NP_005462,0.26069218788111725
NP_000588,0.2925095739318467
NP_000024,0.3123110055032947
NP_000182,0.3390841553629241
NP_057267,0.21095176732022192
NP_814444,0.34508552302482043
NP_004596,0.346126489250288
NP_003115,0.49115248824912006
NP_004031,0.23309716603348565
NP_057724,0.29068468063116343
NP_006399,0.4136699526420048
NP_789783,0.5156205092286882
NP_115727,0.37921842868564465
NP_079510,0.2374239542191058
NP_056139,0.2693648778843781
NP_056338,0.334637966671009
NP_055410,0.25027885384506193
NP_001670,0.3164761330021005
NP_005207,0.3685507223271365
NP_057087,0.289104979857456
NP_001028691,0.22758080893671662
NP_071801,0.2386282563388777
NP_003392,0.2006692395149763
NP_004379,0.21191727333291663
NP_005116,0.3158636113762363
NP_002667,0.23944609433053238
NP_066972,0.28797111708277573
NP_872620,0.20366692606311884
NP_001172023,0.3549621860273062
NP_659484,0.46197608122721734
NP_689891,0.24822872940442384
NP_115744,0.20458687803465161
NP_071935,0.29373790296294305
NP_060340,0.23968246095529752
NP_001107000,0.33366455981150567
NP_954976,0.3675078157715925
NP_061913,0.3788275793233892
NP_002848,0.437129848729739
NP_001026866,0.29495711000610975
NP_073210,0.22495023592789232
NP_079463,0.3690026455147874
NP_065728,0.20479098279630037
NP_001265618,0.3068561106566158
NP_078940,0.28381140404692257
NP_003559,0.35947543241494107
NP_658985,0.2412783258212307
NP_001010867,0.30642589726062364
NP_001120700,0.3059244850598997
NP_077001,0.4445792791181999
NP_002790,0.25902797005397693
NP_115677,0.3516247024441794
NP_057292,0.35489075914801593
NP_055552,0.343838649868988
NP_115698,0.2983846245807562
NP_036380,0.3871554575678723
NP_060156,0.22390886589783315
NP_085130,0.34023778391752496
NP_001170854,0.3188838389882165
NP_001171608,0.296242246557403
NP_055727,0.29806966259481377
NP_997229,0.3491065404032068
NP_005819,0.35447634773305053
NP_060293,0.2240335354249694
NP_055031,0.49302869767875374
NP_060866,0.3625252036065964
NP_859076,0.3410926805658142
NP_009104,0.3055832035351416
NP_849189,0.3787878987947479
NP_001087194,0.3888371108049825
NP_000584,0.2035186551678841
NP_006055,0.20462035215085808
NP_006561,0.267970299974131
NP_001161067,0.2853118969656412
NP_071909,0.24645224049171938
NP_005313,0.28108249292562026
NP_005316,0.20998247247924798
NP_000311,0.2399379197005564
NP_443183,0.23728959629770524
NP_061139,0.2494135470046776
NP_115885,0.20437281675183638
NP_000590,0.23234156088647323
NP_001013416,0.3510916163280995
NP_001186558,0.3033003874961723
NP_066299,0.3478590481767542
NP_524147,0.3681622359575091
NP_000249,0.3003881856003509
NP_524144,0.3220778400290463
NP_077310,0.36378297116733127
NP_004862,0.2861525734417809
NP_001007026,0.2794160641505311
NP_009139,0.2592169375805892
NP_073570,0.23268091002970875
NP_001030312,0.5072124208327717
NP_001240693,0.4395419587660405
NP_036337,0.2707117013290067
NP_001032726,0.4147850961721267
NP_001198,0.35794595664692364
NP_006160,0.2701019680153274
NP_001244119,0.28328394844672017
NP_001092885,0.27798192296864943
NP_008960,0.2050046764638853
NP_036313,0.261635244649446
NP_079007,0.3063652335696982
NP_037364,0.2993614382841805
NP_001012777,0.23263250697571838
NP_001093214,0.3274090376100052
NP_653337,0.3060957321308879
NP_004634,0.2583738197776466
NP_001186793,0.2653654936275474
NP_001137498,0.20716087193754887
NP_003711,0.3892444045746344
NP_001078816,0.3941307193502837
NP_067639,0.35093661714407515
NP_055755,0.2527716981088535
NP_000301,0.31683289876476106
NP_115910,0.5646993074862993
NP_000495,0.2602503025463471
NP_783322,0.20155310194533935
NP_001182177,0.23048228785956537
NP_778243,0.23048228785956537
NP_006547,0.24082652149665
NP_079472,0.2513971500381969
NP_443169,0.24544418815844338
NP_006749,0.2686878902272723
NP_001020374,0.2525098780011486
NP_659424,0.2826133814981502
NP_004369,0.32793177508019106
NP_001327,0.205758921628426
NP_037408,0.3622967108671546
NP_848604,0.20060425564994847
NP_056982,0.4571248360473094
NP_776185,0.2830338327719912
NP_001863,0.2718139412518369
NP_060309,0.2211803323887125
NP_115873,0.33362440069340665
NP_053733,0.23747992504756377
NP_001010883,0.20418034695080792
NP_006305,0.25346823929482903
NP_000469,0.3729667458625587
NP_005014,0.2933171940398607
NP_006824,0.21375299357108993
NP_665877,0.2880682654925831
NP_005708,0.35500465507602036
NP_001073331,0.22746392702334678
NP_065998,0.5054021625256929
NP_004055,0.2151377322838794
NP_115553,0.36965161805863905
NP_064536,0.23393449890199502
NP_149023,0.24369375597142579
NP_005693,0.3062119392635557
NP_848659,0.20272270428068037
NP_055952,0.21866590654573193
NP_057457,0.3269124161124704
NP_077003,0.2554754372223531
NP_002890,0.2954671423253733
NP_001124464,0.2860152436956459
NP_004273,0.39137616660325764
NP_002843,0.5560960040742349
NP_005763,0.3282968794504017
NP_001091977,0.32148760645069274
NP_001027464,0.32888539320426724
NP_001031,0.24107048195130448
NP_570721,0.4968604029321286
NP_006014,0.3053057780454281
XP_003960220,0.2663330469635559
NP_112574,0.34374950057197756
NP_001713,0.22629463693427257
NP_054891,0.4228624746361287
NP_001129333,0.42258324133169617
NP_000388,0.2739775983597451
NP_060590,0.28108175671240554
NP_065118,0.283116156782752
NP_653182,0.22906513249877805
NP_653168,0.31691641916692637
NP_000437,0.32887975094567085
NP_000931,0.2944587037227605
NP_004070,0.2998444221653106
NP_060389,0.26142067903957716
NP_055037,0.21131709919012084
NP_005081,0.23252315286764133
NP_004539,0.2371859516830438
NP_001005339,0.2723940732007078
NP_001258,0.2888752051085933
NP_002576,0.268696613809019
NP_006558,0.22727496287076407
NP_060633,0.23586984287568408
NP_000582,0.20399459671119727
NP_057250,0.25534706809863833
NP_001030331,0.42388107998058033
NP_005810,0.20034630113704804
NP_113614,0.41551883344962204
NP_060104,0.2434786225416265
NP_112240,0.3163155045336922
NP_115766,0.35551332772914973
NP_005863,0.3049305007543798
NP_002688,0.2822507653300798
NP_620149,0.24562196684465903
NP_001435,0.2872964146134584
NP_001161726,0.21275759142721024
NP_005460,0.30960310942605795
NP_055020,0.33501966395985155
NP_851939,0.23478608787814573
NP_006330,0.3508468265887841
NP_114140,0.21959367741293057
NP_001032354,0.24727218073079782
NP_057226,0.3516702366507015
NP_005925,0.21480477694232153
NP_001002295,0.7086147299964514
NP_116027,0.6285980888636183
NP_036432,0.23410518637199898
NP_055482,0.2496587494457772
NP_001121691,0.3081933870903069
NP_061845,0.2981639826438124
NP_803173,0.2933257782938579
NP_079345,0.4785466640757224
NP_056465,0.3899312793091123
NP_001009894,0.31986969658416203
NP_005391,0.20182529867263085
NP_071441,0.2695127300208813
NP_065108,0.23003357454398868
NP_005709,0.34970013369786185
NP_001185722,0.3556436181836603
NP_060379,0.39429462984248914
NP_001157567,0.24281798257578968
NP_000046,0.22299023754914712
NP_065142,0.2869504771318829
NP_115719,0.23126970054504273
NP_060745,0.24906919374060513
NP_000296,0.2478069415939747
NP_005987,0.3952445574469782
NP_001182665,0.22068442312445943
NP_001186506,0.24206692391147464
NP_570115,0.2073824763231351
NP_060849,0.44688097455368275
NP_116172,0.4057641892883804
NP_001129206,0.22027435196490822
NP_001034937,0.25833884981232524
NP_061989,0.2855079326193748
NP_004547,0.3387860061341521
NP_653210,0.2801325394807265
NP_612366,0.22745158148850875
NP_085151,0.27137175012589365
NP_665858,0.279757338769533
NP_036359,0.30081600908698064
NP_061158,0.24114255595414225
NP_689518,0.22741415625620962
NP_056061,0.20919050275007423
NP_061895,0.26137740286590816
NP_919424,0.3658069699984856
NP_068572,0.3965023566560564
NP_079428,0.4483438616974377
NP_056324,0.27611213132084295
NP_006135,0.2662616965621282
NP_001231630,0.22735142694689758
NP_008818,0.32630056716086936
NP_004917,0.23862946199574447
NP_001656,0.2854287812892133
NP_061485,0.2154894001922688
NP_002863,0.29601057739207554
NP_620412,0.5492881998453097
NP_733839,0.5466202989194218
NP_057152,0.33844759069771385
NP_001002913,0.23061072693510457
NP_005508,0.23009976191403633
NP_001536,0.3746884990160062
NP_077304,0.3628700972893598
NP_001186752,0.25996185774735553
NP_001186750,0.33264606492930227
NP_954673,0.2381963666218349
NP_001027459,0.2354736697975656
NP_068823,0.23723764552538776
NP_001244324,0.20617222140476507
NP_001244326,0.28114006896663346
NP_060372,0.29394422403268916
NP_689449,0.5305157961512471
NP_078976,0.32680319662017826
NP_005172,0.20995670915450568
NP_060758,0.23984279980444537
NP_001108224,0.24935771804101076
NP_075566,0.4100444289138258
NP_005555,0.3711932135201437
NP_004214,0.2474365943239581
NP_003286,0.269928225700419
NP_997305,0.22697211785155214
NP_057479,0.3310678696322746
NP_001122400,0.31893531947662596
NP_001135891,0.39136714738630257
NP_612505,0.2128257188446812
NP_115725,0.42882869679180985
NP_663781,0.380613340222816
NP_001545,0.24993443746150165
NP_001073982,0.30212410687346347
NP_005477,0.40639372682707375
NP_114430,0.5310140941853102
NP_002140,0.37630096605957136
NP_061882,0.24669087664837677
NP_000601,0.26067089879564187
NP_998766,0.25587343624524517
XP_003960218,0.22220965353478508
NP_057128,0.29071885170797995
NP_955368,0.21497536516369076
NP_001186102,0.2910597684730117
NP_065090,0.25424531694031893
NP_001010,0.2940040938992704
NP_115721,0.43920237183988015
NP_001137325,0.46841650187596595
NP_001076047,0.2530318213202604
NP_036330,0.4340584278618669
NP_055321,0.24294386537104293
NP_003003,0.5603572175033561
NP_065177,0.45235714160443635
NP_001015052,0.23693240823981862
NP_112182,0.4422746569797945
NP_005185,0.39139983903301157
NP_001108225,0.22000502121062077
NP_002686,0.2007064911099177
NP_005608,0.2251311626380361
NP_004335,0.40462277326111235
NP_079091,0.23628372771603456
NP_036382,0.3138484815273018
NP_001250,0.5102634501764737
NP_116321,0.33924024845378553
NP_714913,0.2595011876515211
NP_005898,0.2519175169235955
NP_219484,0.25513240873012333
NP_115568,0.30845516261675754
XP_003846564,0.2730766009731191
NP_061967,0.2841339553376175
NP_060629,0.2355454446204104
NP_000147,0.31615717945681915
NP_690000,0.2472886384297315
NP_954655,0.27559597824093757
NP_001271,0.3756169129420749
NP_001264003,0.2348447342024657
NP_653317,0.2348447342024657
NP_078832,0.297796244649418
NP_001136271,0.2420503002803348
NP_056286,0.2830389031140072
NP_001182237,0.3428862124972448
NP_005359,0.20552632525777526
NP_057134,0.23921988430914162
NP_054783,0.2209407121369845
NP_000146,0.29560173100955883
NP_115742,0.5352265220461978
NP_001035250,0.41551444979549845
NP_005743,0.23882244689781781
NP_001231684,0.20684595594401542
NP_001159715,0.2648303370261415
NP_001299,0.27462773600734386
NP_003205,0.33919602931872705
NP_004522,0.4445456076779225
NP_004857,0.2533503169858956
NP_057185,0.3260957422400551
NP_001266289,0.2364563640798076
NP_001266288,0.2350911326334055
NP_003093,0.27241207283417596
NP_004242,0.21697364684479378
NP_001073899,0.23055852950052766
NP_036357,0.3052020643019466
NP_057253,0.24417421821904342
NP_001020272,0.2874654082742484
NP_005331,0.28496001673276633
NP_001106678,0.3236607686199489
NP_004168,0.20252333368108505
NP_056485,0.2040035676546665
NP_056518,0.2807743991985578
NP_653171,0.3602805042391537
NP_003355,0.20978494489161284
NP_003912,0.3227510371041428
NP_001544,0.2342841518968643
NP_006432,0.3669909842153258
NP_001186689,0.33205082725877594
NP_037481,0.2192283779863312
NP_002504,0.28884549134142246
NP_009039,0.32315082733411366
NP_996925,0.35162453971128743
NP_996928,0.3018888526749587
NP_001139643,0.28591371989004755
NP_055302,0.23551514169796325
NP_919248,0.20272772431400438
NP_004598,0.35000231449682473
NP_001231496,0.392451044424452
NP_003560,0.25012774090347445
NP_065191,0.36442606657902854
NP_001124439,0.44496595234992636
NP_056511,0.3649886396173854
NP_001861,0.21129905414142638
NP_004468,0.20995713728875218
NP_057228,0.22497725266931462
NP_006577,0.2526650755441569
NP_005334,0.22710287303735832
NP_057623,0.2542741697772553
NP_113641,0.22494083106553922
NP_004948,0.2375805658062047
NP_003300,0.21044318066072865
NP_113651,0.20352583073916855
NP_054797,0.25471849955657827
NP_036411,0.43858487700913495
NP_057524,0.21904857251442042
NP_001035111,0.42565816774007426
XP_003403776,0.4144643227463704
NP_997187,0.29052798648840106
NP_997176,0.2231654375484772
NP_997175,0.2820183782424696
NP_060858,0.2431807385148431
NP_078975,0.24536101825846626
NP_001003819,0.2090770531066974
NP_777549,0.490718685308161
NP_002220,0.20149240333306617
NP_001185890,0.24306645570608798
NP_078943,0.257989326597626
NP_001825,0.21204803383131496
NP_009028,0.2263322079047988
NP_899050,0.21841299420130575
NP_001035247,0.3528100652407458
NP_060739,0.32395418841685353
NP_001171597,0.2309867874494578
NP_001007,0.22384037625467215
NP_004487,0.6684802811114746
NP_004488,0.6735230584423783
NP_001263236,0.210621160790907
NP_001263248,0.2110360607955839
NP_055143,0.21225002925117575
NP_001137381,0.29544060434372554
NP_001011713,0.290072241144658
NP_002519,0.2800932363929173
NP_005844,0.3850628894080815
NP_060342,0.24619864990655183
NP_036308,0.28283510302824827
NP_059107,0.3242966580120834
NP_001766,0.2326381819338509
NP_002612,0.3556577818452405
XP_003960227,0.2544476015532743
NP_060923,0.2737009718989839
NP_036463,0.2134452528301513
NP_001025030,0.24731132972252678
NP_001171172,0.25748767507107617
NP_001207417,0.2975063067928351
NP_004154,0.4065209611386152
NP_061029,0.2389956036860539
NP_001186673,0.34309775124396236
NP_001026881,0.374040303576122
NP_005611,0.2720143973880732
NP_000371,0.27441486066555215
NP_110386,0.21224869813815636
NP_054779,0.23861637851846254
NP_056263,0.3164301996358815
NP_006592,0.4437142194681125
NP_003705,0.36857157903295124
NP_665683,0.36631361338836493
NP_000837,0.382701182535358
NP_060714,0.39612211279896536
NP_060310,0.29798862774028
NP_054899,0.2717075882687611
NP_055153,0.2866031073213462
NP_055190,0.2615934725916742
NP_001001414,0.2514820130690829
NP_037486,0.2108987374316525
NP_001903,0.25468514097189776
NP_006058,0.24382716177282274
NP_001003789,0.2118116997692395
NP_057059,0.20989709349339353
NP_057174,0.20532788763558585
NP_001008240,0.27305749233046156
NP_060308,0.28366530726388206
NP_001010982,0.2738656112777799
NP_116120,0.28484925884435824
NP_002888,0.5258195465501666
NP_058520,0.5578884602639176
NP_001003793,0.3686455760602579
NP_001543,0.35532268772977554
NP_001258804,0.3079222612585119
NP_940888,0.4103821668345477
NP_057178,0.23636414907080225
NP_001128712,0.3834215372563657
NP_001078844,0.38874654407103093
NP_000936,0.30875175112731773
NP_671709,0.35747921242979225
NP_003126,0.2715963521931439
NP_001836,0.26778051304303097
NP_001165358,0.2091529810339947
NP_002486,0.23596300756533992
NP_009042,0.21926377096958893
NP_003668,0.330057084510462
NP_009172,0.29348354148967576
NP_003376,0.3522020317293092
NP_036366,0.2362360351029646
NP_835227,0.21337026545649992
NP_612410,0.21639698815454622
NP_001790,0.21458513530669604
NP_003767,0.36296014023991957
NP_006734,0.20993550321237
NP_008961,0.20049603801022778
NP_004336,0.3705924205126246
NP_056287,0.40227691048947556
NP_000303,0.2064776888203387
NP_536316,0.4628642281223474
NP_003454,0.3440293442151467
NP_877437,0.21054677392862775
NP_001028204,0.3590422813702758
NP_001275,0.33823016224343627
NP_006003,0.3099333268712301
NP_060755,0.3180985564357395
NP_005605,0.30293998276544387
NP_000337,0.43750434243415287
NP_000230,0.34545970319119773
NP_036371,0.3081850090738387
NP_112236,0.4164505462372799
NP_004573,0.2176842043844728
NP_004022,0.21264781243935926
NP_001036100,0.229507253334319
NP_001121077,0.33120743746939935
NP_001910,0.2117826792808677
NP_001819,0.3182253070680278
NP_689490,0.42222203268317754
NP_001034796,0.2469771687418357
NP_060822,0.21553596271165937
NP_001634,0.23713684746349858
NP_079185,0.3041769987591286
NP_073614,0.4195803924399916
NP_002414,0.29320460900170137
NP_001437,0.4768854308989961
NP_064617,0.24242039036598473
NP_872604,0.30132458600928824
NP_872606,0.2918715317817573
NP_055049,0.41294492353139145
NP_057163,0.30648431159199163
NP_056997,0.39653713849027283
NP_001121369,0.22799290978060696
NP_056087,0.21678332853724475
NP_065390,0.2952035588373612
NP_065161,0.2078467126146312
NP_078942,0.45007943374331466
NP_071738,0.5202799920198887
NP_005660,0.23537987289277087
NP_002613,0.23607603134508462
NP_060016,0.21062941507641209
NP_056146,0.21780161542284368
NP_550438,0.21791608896245127
NP_061974,0.2545855001847798
NP_059965,0.22719082823215678
NP_443082,0.3151386781297322
NP_872431,0.24396539270873224
NP_001098,0.21371574112910105
NP_004744,0.4334648963263398
NP_002789,0.23765785073860193
NP_055082,0.4584501889326591
NP_116019,0.22127099004387715
NP_001026847,0.22701682830554687
NP_001243750,0.3003329860092217
NP_008843,0.29091590038618903
NP_001243749,0.26568867432463805
NP_689520,0.37245559453664623
NP_060831,0.2310996594638043
NP_001209,0.5365729966958204
NP_003343,0.22190055986490345
NP_003943,0.2073826876885157
NP_775937,0.3011807507626013
NP_003920,0.3096594086159661
NP_004991,0.20264503768135664
NP_001002251,0.2439366935855469
NP_061164,0.23985920636518362
NP_001265309,0.21905648407030673
NP_066990,0.2705370731925483
NP_071411,0.31076106346211124
NP_115494,0.4773626307000416
NP_660309,0.3632444887108602
NP_004641,0.2721841377256616
NP_004918,0.20534609893304487
NP_612449,0.3326711733133168
NP_060908,0.2657995865611978
NP_079081,0.28954921467034805
NP_569730,0.21893474218507253
XP_003960228,0.21289745433733542
NP_054900,0.2802626483633347
NP_116139,0.22516176914818006
NP_055050,0.22709616000387928
NP_543012,0.23767592422951872
NP_079097,0.45641082910035186
NP_000068,0.2529479840363026
NP_071921,0.20762829005121552
NP_000974,0.278054052878006
NP_001093115,0.3505482621833853
NP_003125,0.24794473982630172
NP_004047,0.32004162440404993
NP_055180,0.33026119346126176
NP_001719,0.40075039285895825
NP_940993,0.4063177519378577
NP_000336,0.2595461393442813
NP_003656,0.3108968344675928
NP_055165,0.21604338808067405
NP_115715,0.21168674661942652
NP_057036,0.2400452640180314
NP_443077,0.29379497120446724
NP_001035972,0.24407354420316213
NP_008854,0.2976721896445599
NP_689866,0.46496074719515723
NP_006348,0.46005699288112994
NP_003332,0.41167049373487846
NP_694957,0.22018152251272524
NP_004562,0.20561301266347848
NP_006661,0.26350643252300077
NP_002650,0.48675565109196933
NP_001005376,0.4625600525795807
NP_001092102,0.24691502463409393
NP_076933,0.42522751440609985
NP_005345,0.29558375178483115
NP_060416,0.28736981516534565
NP_003029,0.27955125950201665
NP_060065,0.24846354465337722
NP_004356,0.48392665129031015
NP_683685,0.2828862879153363
NP_036221,0.20520152234348088
NP_004036,0.456990169573786
NP_003163,0.37657116189229545
NP_660304,0.2578938301599048
NP_001136060,0.23164549326251613
NP_002406,0.22424135333538053
NP_000707,0.36852233821598784
NP_002481,0.20537404953184368
NP_003333,0.2901017114138439
NP_006396,0.24322163993553744
NP_060182,0.34352331508899453
NP_001177915,0.2952218787612624
NP_115686,0.25226377463647487
NP_003327,0.24146472940744018
NP_002940,0.24720279338365975
NP_005787,0.38591450342266925
NP_149105,0.2337737878033221
NP_757345,0.23722321251363956
NP_054880,0.23684695498148264
NP_612457,0.29601011524618853
NP_115990,0.2974827076002953
NP_005229,0.2905994486266517
NP_000090,0.22465180294111628
NP_114105,0.2944626949556421
NP_689622,0.24336959341724373
NP_005162,0.23109323841969964
NP_065141,0.20068622487977006
NP_115527,0.49385814507045067
NP_115685,0.3800639344210829
NP_001963,0.3527180409249763
NP_001017921,0.2839223023333087
NP_998760,0.2101824697304406
NP_001121,0.5077166929392659
NP_006423,0.2730823193516131
NP_110446,0.25248041653151904
NP_852127,0.31990170824967346
NP_002479,0.21957707322455508
NP_057483,0.22041726486066304
NP_004313,0.3580221819203608
NP_064585,0.47216416562969293
NP_071358,0.3079753205252799
NP_001193541,0.2094455409486703
NP_054754,0.40584612495609185
NP_009216,0.3219797679877578
NP_001193570,0.21232989068191216
NP_001302,0.34074743826505255
NP_001905,0.40086919286864886
NP_068778,0.2940628282259662
NP_542763,0.20776957896829779
NP_060436,0.3826822667164602
NP_004771,0.4354052704305361
NP_115662,0.250789292548277
NP_060441,0.3014745944629958
NP_006005,0.26584628228441815
NP_060062,0.42210944778016907
NP_940929,0.3243461721068246
NP_005253,0.2709775045172461
NP_689474,0.22888920685472428
NP_078929,0.30292620860856173
NP_005685,0.3351858544181059
NP_001147057,0.25046508895135644
NP_115716,0.43208988639794127
NP_005612,0.33164432028408336
NP_004087,0.21547221509438144
NP_004540,0.21829780721620393
NP_660213,0.2833219762604747
NP_112576,0.23796732951465543
NP_057043,0.23783296295783857
NP_060809,0.2038372691348089
NP_001093392,0.25202654816115494
NP_060936,0.2570291791005434
NP_001096034,0.48430436746633604
NP_002862,0.20044562399167726
NP_542408,0.2151300340332832
NP_444278,0.3340220006584206
NP_113615,0.2273507420687697
NP_001122064,0.3608471578195526
NP_612434,0.274174717362045
NP_057284,0.21287168258203387
NP_001325,0.23444298161952143
NP_000396,0.22836427100090495
NP_037372,0.45131011717942376
NP_004266,0.22806980139289282
NP_001257323,0.502133622167352
NP_758455,0.3390488436242372
NP_976075,0.32015725411020357
NP_057588,0.21326955825023927
NP_002815,0.21553956518254966
NP_006820,0.24956825545545147
NP_612448,0.47606254864029185
NP_001071639,0.275812699569766
NP_001071641,0.30052061145367015
NP_653198,0.22433917736322948
NP_079051,0.2361972782953519
NP_066979,0.2672738646876092
NP_060108,0.29263360731457155
NP_006510,0.4940546817928078
NP_004217,0.3301741923155624
NP_996261,0.24839705208639254
NP_061859,0.20909214507434548
NP_115678,0.24653837742474835
NP_001776,0.35734019164248304
NP_006262,0.40852551915944113
NP_057556,0.2642442501342359
NP_067066,0.3352106052041966
NP_076973,0.2470745276750768
NP_057581,0.2637136500521357
NP_620777,0.29913700002555266
NP_001074260,0.20488521833193013
NP_114109,0.23914909745419394
NP_003842,0.37649284056830523
NP_115866,0.2490207604563718
NP_000031,0.25472112921453993
NP_060875,0.4618373613428973
NP_059140,0.24929999478786244
NP_057139,0.37015428231306297
NP_008869,0.2211774094446775
NP_789788,0.2821339963197848
XP_003960602,0.2560536356287637
NP_002768,0.38742961831856687
NP_003351,0.3359644456643376
NP_001636,0.25293622342998795
NP_612402,0.3339908059145418
NP_006263,0.4797304854021297
NP_060934,0.334133858993275
NP_478056,0.22207676332879617
NP_001629,0.21871525741896117
NP_002695,0.2710857926404605
NP_054769,0.2124209941572578
NP_000474,0.2827153150016936
NP_653181,0.3411950325956136
NP_001035521,0.30336512197868026
NP_789776,0.5461390838714603
NP_005249,0.2227933676592562
NP_077275,0.2144967216932017
NP_071390,0.2163000880085846
NP_003135,0.29367873714312864
NP_443197,0.23826555856503262
NP_009144,0.2017504406217173
NP_055278,0.22350838382980848
NP_000302,0.2345290564524352
NP_001078841,0.26227498564092805
NP_005208,0.3258961634000523
NP_945173,0.23246195010302556
NP_861520,0.2073280022944543
NP_060662,0.3369355884593826
NP_783316,0.22134521647081803
